X1,comm,n_sp,n_tr,FDpg,FDw,FDwcomm,qual.FD,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.Seed_mass,CWM.Height,CWM.LDMC,CWM.SLA,CWM.Leaf_nitrogen,CWM.Leaf_area,CWM.Leaf_phosphorus
site311015,1438,3,7,0.7301644675257242,0.7301644675257242,0.7301644675257242,0.6677380643333702,3,3,0.7763104852731575,0.6633918675346904,0.9205848144076851,0.7050291867539697,1.556525361637508,2.4578520230166183,0.13145558978855468,0.8628852085756196,0.09338608350358296,0.09746577231962963,0.1948137942433913,1.2385473147330834,-0.6965222945761124
site311215,1439,10,7,1.6948223766768329,1.6948223766768329,1.6948223766768329,0.6677380643333702,10,10,13.152228699473593,0.6633918675346904,0.8262759968194378,0.6643433304628839,2.1227942889401104,5.477453580275881,-0.8357350225319918,-0.10041754121040115,0.5419403967525988,-0.31205800262030475,0.11585990056995998,0.16642391402207984,-0.22428038930623684
site311417,1440,17,7,2.562751247604456,2.562751247604456,2.562751247604456,0.6677380643333702,17,17,19.634329369441932,0.6633918675346904,0.8620759753045736,0.6935509655597484,2.2653784224754667,5.9412425455715585,-1.2270771919451495,-0.12176829899147847,0.4544675106942305,-0.2630646418772819,-0.01132042687902959,-0.017471212812867155,-0.2691414209840842
site311615,1441,26,7,3.333415780836349,3.333415780836349,3.333415780836349,0.6677380643333702,26,26,20.016770234442575,0.6633918675346904,0.8488043062189738,0.7052048743468738,2.2713696137782686,5.75198465274069,-1.2327868150557915,-0.1409462829504279,0.3486175721768371,-0.1308318514427873,-0.14101000426163257,-0.05954361639052462,-0.10706389813819223
site311821,1442,2,7,0.589717432550952,0.589717432550952,0.589717432550952,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.6131156609122401,2.6021421354803334,-1.2112201735034127,0.24454441895620305,0.06811514427483331,-0.0655388054084827,-0.4800572560179326,1.3153079986825902,0.1777894418806671
site312021,1443,10,7,1.6948223766768329,1.6948223766768329,1.6948223766768329,0.6677380643333702,10,10,13.152228699473593,0.6633918675346904,0.8262759968194378,0.6643433304628839,2.1227942889401104,5.477453580275881,-0.8357350225319918,-0.10041754121040115,0.5419403967525988,-0.31205800262030475,0.11585990056995998,0.16642391402207984,-0.22428038930623684
site312217,1444,27,7,3.6411047156073524,3.6411047156073524,3.6411047156073524,0.6677380643333702,27,27,23.00336717656008,0.6633918675346904,0.8529561408294232,0.6503080151992136,2.3125752567400446,6.253898215087953,-1.0178071495117564,-0.0254939199591335,0.3020965238893197,-0.17098163484622905,-0.07366961629160819,0.15841714732140055,-0.1319202949162876
site312413,1445,21,7,3.064310954449883,3.064310954449883,3.064310954449883,0.6677380643333702,21,21,18.536408484607282,0.6633918675346904,0.8408882663034855,0.6948042645991626,2.28891369122861,6.093140146584574,-1.0783144004809064,0.13287191828876468,0.008409996849477967,-0.09058419000995156,-0.255637073455741,0.16914185783513297,-0.019850087479039175
site312620,1446,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.8209805520698302,0.22768288710193108,0.6930961444580287,-0.691635823399762,-0.4058675804490349,0.5750586567681075,-0.9084538991565185
site312817,1447,3,7,0.696202081031763,0.696202081031763,0.696202081031763,0.6677380643333702,3,3,1.8060904927294161,0.6633918675346904,0.8169451810897197,0.8081766743442373,1.4914076515827832,2.3277764885500285,-1.0811402996922184,0.23892390833811236,0.2764421443358984,-0.2742378114055758,-0.45532736416163333,1.0685582180444293,-0.18429167179839478
site313016,1448,10,7,1.8224042808731167,1.8224042808731167,1.8224042808731167,0.6677380643333702,10,10,8.071841294874199,0.6633918675346904,0.8982893474787911,0.6325658332809938,2.1849516280525463,5.402933019665705,-0.5006363029137506,-0.019583316326452726,0.41463861867850504,-0.32725409054790855,0.23470840620224906,0.2948908846097398,-0.1292101669888273
site313212,1449,26,7,3.382363928052287,3.382363928052287,3.382363928052287,0.6677380643333702,26,26,20.410597137409944,0.6633918675346904,0.872688064909439,0.6863153402262695,2.220864424095069,5.678011359458711,-1.1099466961820266,-0.16901176724126554,0.40075067358152483,-0.3064749967589042,-0.059494486365929314,0.03605228735751886,-0.2270443192998602
site313408,1450,7,7,1.3301871439907718,1.3301871439907718,1.3301871439907718,0.6677380643333702,7,7,6.09313652273691,0.6633918675346904,0.8173459868565768,0.7259384805295783,2.0427612165767446,4.868998656186101,-0.3981319475070291,1.1074872062006436,-0.20277230794146534,-0.02328699964528385,-0.35789039129001515,1.1570522397141643,0.06173367226396087
site313600,1451,4,7,0.8117562074386928,0.8117562074386928,0.8117562074386928,0.6677380643333702,4,4,1.3907693670521586,0.6633918675346904,0.8879276613633452,0.6592355422273627,1.9175036114430315,3.954562521533808,-0.49917321789024344,0.021879838229114164,0.6029695046722254,-0.1545222660107786,-0.09249322574761129,0.37517478321004877,-0.5860194990559162
site313800,1452,27,7,3.7872942716185762,3.7872942716185762,3.7872942716185762,0.6677380643333702,27,27,22.693140623465727,0.6633918675346904,0.8805956763447228,0.7037327510140134,2.4451264398064643,6.828960960842667,-1.3887561690795365,-0.34337697856480626,0.09654434657574962,-0.06433073886458057,0.27680798771310605,-0.14445056540300377,0.030767513888334607
site313993,1453,3,7,0.8201669912390277,0.8201669912390277,0.8201669912390277,0.6677380643333702,3,3,1.1056998438183623,0.6633918675346904,0.9449368851270767,0.7567487662725673,2.5292730863314836,6.413482702254403,-0.5378006607658994,1.3997882183381893,-0.6231882083689101,0.3610177650384322,-1.000184362673945,0.5561286414908643,0.4967671103447078
site314192,1454,2,7,0.589717432550952,0.589717432550952,0.589717432550952,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.7039796072966702,2.9035465020829183,-0.8942822891657679,0.518944474696833,0.2889551711540103,0.5281858328183708,-1.3335219601328026,0.09889906702573356,-0.6350043742321473
site314389,1455,42,7,5.349861593336362,5.349861593336362,5.349861593336362,0.6677380643333702,42,42,30.166252762919566,0.6633918675346904,0.8824963610299822,0.7087733625653776,2.4760870868224134,6.971374810137888,-1.4465516424799767,-0.23581605774089362,0.28539305663731745,-0.10430959606967123,-0.14773737501707687,-0.2876919822019702,-0.25758399293395534
site314597,1456,25,7,3.408261524840367,3.408261524840367,3.408261524840367,0.6677380643333702,25,25,19.962946644805115,0.6633918675346904,0.8918243590365528,0.6968842777420299,2.263383698959452,5.79916392822367,-1.2200771849995946,-0.2386228055174355,0.3648135836877266,-0.1642489295741643,-0.010306732620010235,-0.24304007397547364,-0.22498156399959435
site314792,1457,47,7,5.567921077139554,5.567921077139554,5.567921077139554,0.6677380643333702,47,47,28.671903841287197,0.6633918675346904,0.8780275515543268,0.7212453461964885,2.3707042592739853,6.269129624776312,-1.4019661059691009,-0.09084958210153492,0.05965667332123075,0.14272025525992554,-0.026606725243222384,-0.22284107022341604,0.02421029213109661
site314988,1458,2,7,0.5237186144464274,0.5237186144464274,0.5237186144464274,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,0.8278834533608213,0.6853910123486345,-0.5419369112116066,0.26350037374109947,0.8812880954129654,-0.8333222934629163,-0.7824443501252609,-0.033879615864064405,-1.1037373264022965
site315192,1459,21,7,2.955205311917497,2.955205311917497,2.955205311917497,0.6677380643333702,21,21,19.634329369441932,0.6633918675346904,0.8542877950987304,0.6860523433723033,2.22413250922621,5.755226430542018,-1.192367552577235,-0.27668931389989876,0.4629916272679026,-0.31164193508968263,-0.06296882029619864,-0.13812701532549415,-0.2504172331261265
site315396,1460,34,7,4.682870028547254,4.682870028547254,4.682870028547254,0.6677380643333702,34,34,30.108650699676264,0.6633918675346904,0.8802168711117918,0.6925829787575798,2.5191722059379877,7.26613449079723,-1.6120664786834031,-0.41035160600625653,0.19111788235124522,0.029272934570462567,0.07692424216712504,-0.49373184285572186,-0.07425590173213664
site315588,1461,23,7,3.3296383254184274,3.3296383254184274,3.3296383254184274,0.6677380643333702,23,23,23.00336717656008,0.6633918675346904,0.8348215726926126,0.6407054529370128,2.3866124664546957,6.655917020640801,-1.0185913792472598,-0.01730398972290968,0.28100076986570116,-0.14498743267378786,-0.08399866992203645,0.18904236540328212,-0.12921773035705286
site315783,1462,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.26289327035338284,0.29931786038026786,1.069480046367902,-0.9750087635260706,-1.159021119801487,-0.6428178884962363,-1.2990207536480747
site316186,1463,35,7,4.453403161505638,4.453403161505638,4.453403161505638,0.6677380643333702,35,35,24.33907139486998,0.6633918675346904,0.8776790973817675,0.7041646395085646,2.3208738752822082,6.036056703816562,-1.2489302402711118,-0.3059181291042155,0.09522072551338878,0.05751809594623471,0.09895838113335463,-0.25985723662323507,-0.0017128454115808217
site316382,1464,55,7,6.392044323329637,6.392044323329637,6.392044323329637,0.6677380643333702,55,55,33.046182864294906,0.6633918675346904,0.8765780237782324,0.694225415479181,2.3973735268523315,6.62714251957749,-1.4374090811129232,-0.2531821109752119,0.24721261562604802,-0.09739691745458913,-0.08378925331402592,-0.3232219354541693,-0.13200527228719441
site316575,1465,34,7,4.128044422297601,4.128044422297601,4.128044422297601,0.6677380643333702,34,34,22.326141755690877,0.6633918675346904,0.8731920974639287,0.7101162964939809,2.310395928762565,5.9478541458289325,-1.1871306260174757,-0.13695754925261633,0.29631239798474135,-0.12046071396000053,-0.17008104550556405,-0.11756978371047486,-0.21359173739766715
site316771,1466,2,7,0.6236798190449131,0.6236798190449131,0.6236798190449131,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.1508038147321762,1.3243494200021304,0.5506796783738312,1.0368202810244116,-0.0852614133902623,-0.04046095452313336,0.08618857216690531,1.8651104892675328,-0.34134009022859324
site316974,1467,25,7,3.4470759589156867,3.4470759589156867,3.4470759589156867,0.6677380643333702,25,25,20.410597137409944,0.6633918675346904,0.8579458627286525,0.6919272881145263,2.2985076982760533,5.985032126455622,-1.1093667683743222,-0.17848968842856097,0.42685815628607493,-0.260493568924309,-0.17672325636237649,-0.005352826425626378,-0.2748582326388995
site317172,1468,25,7,3.297116071078533,3.297116071078533,3.297116071078533,0.6677380643333702,25,25,20.0069674630319,0.6633918675346904,0.8671486363882285,0.683106981560018,2.208341783669312,5.5714581530520775,-1.135489462730592,-0.2258806223190888,0.4157946653719839,-0.33574254681415805,-0.10766645548317205,-0.14235645212796033,-0.2754276903046045
site317368,1469,47,7,5.799783688239863,5.799783688239863,5.799783688239863,0.6677380643333702,47,47,30.844166576617006,0.6633918675346904,0.8818195135661981,0.7047422160381474,2.4139805374773036,6.7082000722692,-1.2911475969353916,-0.17164923436940419,0.24658443855260603,-0.14269600011008116,-0.13356150208501033,-0.16061215819095298,-0.15086877886366584
site317752,1470,5,7,1.091788925911562,1.091788925911562,1.091788925911562,0.6677380643333702,5,5,7.471064037639449,0.6633918675346904,0.859079049921475,0.8125036244909699,2.412469740481689,6.51783902697395,-1.497587803900088,0.1033335038963552,-0.1294802617195223,0.2831388460615336,0.339548574252839,-0.0839564307710333,-0.5957657986489139
site318144,1471,39,7,4.897929280241812,4.897929280241812,4.897929280241812,0.6677380643333702,39,39,29.63780426928094,0.6633918675346904,0.8795691336124908,0.6850259289702307,2.406658363277377,6.757679030273932,-1.2330766333400514,-0.15179521842953836,0.33269504012402923,-0.13795045098888184,-0.15809522071420676,-0.12983547680484256,-0.18926927358151976
site318338,1472,40,7,5.067916803648381,5.067916803648381,5.067916803648381,0.6677380643333702,40,40,27.809458417086095,0.6633918675346904,0.8740278239604107,0.7038506812491995,2.3865254672573712,6.528174986315491,-1.520988684096558,-0.4160250644878799,0.14108975986087738,0.03354333237373692,0.029732435221940908,-0.4181824489899302,-0.10244138060196153
site318536,1473,25,7,3.3986093771175137,3.3986093771175137,3.3986093771175137,0.6677380643333702,25,25,21.306212149085027,0.6633918675346904,0.8682952580516067,0.6659885110969563,2.2831008102544237,5.992253999029982,-1.0368865588793312,-0.1603051752838165,0.2513559621315271,-0.15676641239939418,0.14479733384802806,0.11748767340026761,-0.10399814545802853
site318733,1474,4,7,0.9185902575063355,0.9185902575063355,0.9185902575063355,0.6677380643333702,4,4,0.7059243582258166,0.6633918675346904,0.8125832932135477,0.7190466441126498,1.948747169666487,4.0217110280720085,-1.0608042300360363,0.7706771031243096,0.25109333405555667,-0.3174846914074093,-1.0989011301195124,-4.3945968217684594e-4,-0.5286306571163143
site318931,1475,5,7,1.0609673925763285,1.0609673925763285,1.0609673925763285,0.6677380643333702,5,5,5.941690334152696,0.6633918675346904,0.7398565774432125,0.7864548890663682,2.1447055628498424,5.058918080167686,-1.237215943075717,0.40185168062046783,-0.06617223783648277,0.32334746222378186,-0.05089340988544748,0.7359767892400243,0.24340834428449704
site319125,1476,32,7,4.174473265168315,4.174473265168315,4.174473265168315,0.6677380643333702,32,32,22.85114943991019,0.6633918675346904,0.8850100869574711,0.7156312058162734,2.305647959622247,5.947554422952293,-1.3363647707339537,-0.333352117216264,0.023664997075680375,0.14724445488786286,0.12899988238096555,-0.3390186611808238,0.0013870577576439395
site319321,1477,53,7,6.242648373710981,6.242648373710981,6.242648373710981,0.6677380643333702,53,53,33.046182864294906,0.6633918675346904,0.887734669464916,0.6975987206129067,2.4415950398003505,6.851166642917582,-1.447974399158552,-0.24853080831538601,0.24374136078814942,-0.07695491107300514,-0.14991553951405545,-0.35358088941639326,-0.12204190438299238
site319515,1478,20,7,2.8682564833116326,2.8682564833116326,2.8682564833116326,0.6677380643333702,20,20,14.882105839869723,0.6633918675346904,0.8633948729834116,0.6899891789976407,2.134775851558587,5.181911316294445,-0.8582505646773322,0.0075434040481109285,0.29440553556137866,-0.16296607395335766,-0.26705213050947224,0.15082663355316764,-0.2645772078601091
site319714,1479,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,1.1378330018213911,1.5586254983707877,-0.6162880721075402,0.3799804765006533,0.5375476294160738,1.6536983777857561,-0.35314353400188964
site319919,1480,19,7,2.735577815500815,2.735577815500815,2.735577815500815,0.6677380643333702,19,19,20.410597137409944,0.6633918675346904,0.8684087010051968,0.68936491079422,2.2512997045717107,5.840815128646408,-1.1068361474539081,-0.030600302111803653,0.41888288429504067,-0.26030842517012315,-0.03247050824611622,0.16224458785881454,-0.2636788522628174
site320114,1481,37,7,4.860543203600918,4.860543203600918,4.860543203600918,0.6677380643333702,37,37,29.558491019330365,0.6633918675346904,0.8782064757345138,0.7063369415665637,2.456464421938675,6.88404626170682,-1.594541993627629,-0.2694716262705596,0.23733845436765175,-0.027906623241399132,-0.17645796354681598,-0.42133369455601144,-0.13895553102225003
site320309,1482,11,7,1.8827412215289594,1.8827412215289594,1.8827412215289594,0.6677380643333702,11,11,9.666638174400163,0.6633918675346904,0.8605779807227358,0.7970866754657638,2.2985500083211763,5.737635586162141,-0.658206220461021,0.730275506295745,-0.3417073518602249,-0.004711093055579743,-0.18545422400305336,0.6113085268336079,0.24473252546006424
site320513,1483,2,7,0.6236798190449131,0.6236798190449131,0.6236798190449131,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.1508038147321762,1.3243494200021304,0.5506796783738312,1.0368202810244116,-0.0852614133902623,-0.04046095452313336,0.08618857216690531,1.8651104892675328,-0.34134009022859324
site320715,1484,20,7,2.845891122957261,2.845891122957261,2.845891122957261,0.6677380643333702,20,20,19.634329369441932,0.6633918675346904,0.843863951661187,0.6775923074127949,2.228360504996168,5.803629577681255,-1.2388412666884276,-0.30548967261390714,0.43266720631290273,-0.2784735936678633,-0.008166205320934247,-0.11289247166695705,-0.19798705710002915
site320911,1485,30,7,3.947672004040656,3.947672004040656,3.947672004040656,0.6677380643333702,30,30,26.641404555752764,0.6633918675346904,0.8604973562841128,0.6951943372385064,2.3888596341267347,6.643634128222537,-1.322404004418549,-0.2818747219528542,0.46752542300529293,-0.2273150685380137,-0.09656136813563589,-0.27043101204212483,-0.30271040558930745
