X1,comm,n_sp,n_tr,FDpg,FDw,FDwcomm,qual.FD,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.Height,CWM.Seed_mass,CWM.LDMC,CWM.SLA,CWM.Leaf_nitrogen,CWM.Leaf_area,CWM.Leaf_phosphorus
site1511569,7583,6,7,0.9674645256212959,0.9674645256212959,0.9674645256212959,0.6520936290889294,6,6,2.7142358813416227,0.597248951486192,0.916492850173132,0.7171556125261317,1.7723164842734382,3.351947685586692,-0.6197976143105579,-0.13893474758182148,0.6400078840184683,-0.7293781008726528,-0.010286837771419432,0.028550673760865036,-0.4260231467682172
site1511768,7584,11,7,1.4069529218008112,1.4069529218008112,1.4069529218008112,0.6520936290889294,11,11,4.243154587158038,0.597248951486192,0.8831428835679347,0.7466434599665263,1.8964491172019458,3.9433773609138254,-0.746690272448986,0.021685788466094605,0.35645131284058384,-0.43293144363343483,-0.21266080243637525,-0.8333322919523488,-0.514851543873162
site1511969,7585,28,7,3.3072555658067753,3.3072555658067753,3.3072555658067753,0.6520936290889294,28,28,14.530550868770915,0.597248951486192,0.8728451406789206,0.6757505556842291,1.9998229591321484,4.823504942608865,-0.1660990694085453,0.040178251452868206,0.6877174452017367,-0.4350093351455784,-0.28073661394187077,-0.0576669317796059,-0.47762040460279515
site1512167,7586,17,7,2.282622121640936,2.282622121640936,2.282622121640936,0.6520936290889294,17,17,10.211089311406477,0.597248951486192,0.8539427136445241,0.7036149755404567,2.104196221710867,5.2233641631949,-0.521500089328099,-0.06399038527447819,0.843152520504056,-0.4901669415491575,-0.5487744037363002,-0.16628138409146706,-0.5132884631250055
site1512370,7587,3,7,0.5693456502390514,0.5693456502390514,0.5693456502390514,0.6520936290889294,3,3,0.16251117790874198,0.597248951486192,0.7562754366784001,0.724747920053299,1.2160589393484649,1.5550949178665379,-0.5426998599440649,0.012377420098264258,-0.17601388743293125,-0.7422854185837522,0.546854459313274,0.4480621453535854,0.07825767283843021
site1512576,7588,29,7,3.1626898553124634,3.1626898553124634,3.1626898553124634,0.6520936290889294,29,29,14.09897425022719,0.597248951486192,0.864048481775804,0.644730215526413,2.005097373564462,4.852862449996405,-0.18022917639106564,0.05640321575256206,0.7163259763625807,-0.44945838069923333,-0.2952795197819331,-0.3323382385615909,-0.49780685458443935
site1512776,7589,29,7,3.328728082361004,3.328728082361004,3.328728082361004,0.6520936290889294,29,29,14.004256501854405,0.597248951486192,0.8545490248395109,0.6645169531887699,1.99879184411267,4.80289880961035,-0.22987202675654203,0.059356015628409475,0.7971869463910545,-0.3912970447744203,-0.3513821602416884,-0.3737024064376694,-0.6214236450719611
site1512972,7590,6,7,0.8412632593369039,0.8412632593369039,0.8412632593369039,0.6520936290889294,6,6,0.8396792328636159,0.597248951486192,0.8371712858601595,0.6299861212589632,1.4669920417518634,2.489172233737208,-0.5360354046684542,-0.24715053317788324,1.2588007082196282,-0.6426201265232633,-0.5884069871656492,-0.26570028397800866,-0.6370722222285904
site1513176,7591,49,7,5.243461307510733,5.243461307510733,5.243461307510733,0.6520936290889294,49,49,27.364842420756155,0.597248951486192,0.8795756820152963,0.6664274172048543,2.2452299108368345,5.880714360986107,-0.03768728193876624,-0.0023469318599057933,0.003872902875616141,0.09985102220502576,-0.17175910062692348,0.12761517810161654,0.11471824681798744
site1513375,7592,20,7,2.543464112587133,2.543464112587133,2.543464112587133,0.6520936290889294,20,20,13.758748207592532,0.597248951486192,0.89232606777643,0.7124853648370639,2.1190639062384835,5.272185781560049,-0.28047407102179545,0.07234514028283727,0.6861349369842871,-0.4271392764763949,-0.4547342641427215,-0.07636086627320851,-0.44101362709528164
site1513570,7593,26,7,2.7983599519904914,2.7983599519904914,2.7983599519904914,0.6520936290889294,26,26,13.853465955965312,0.597248951486192,0.8630733120333539,0.6676999098656541,2.059519650062041,5.082626761768094,-0.43042558820017945,0.0285275888766819,0.8390175955541096,-0.46123618188105114,-0.3900788229623174,-0.24749854821833087,-0.5036482352896186
site1513765,7594,6,7,0.9675441556218305,0.9675441556218305,0.9675441556218305,0.6520936290889294,6,6,2.4445937596705565,0.597248951486192,0.8682394207129309,0.7108364585378067,1.8465302671278874,3.7333427749478227,-0.8156638619324563,-0.1509717675889836,0.7455621801591373,-0.732444736835953,-0.47456431622320727,-0.834904088054199,-0.6744156671597216
